"SampleF.","SampleB.","SampleA.","SampleE.","SampleD.","SampleC.","geneName"
"ENSMUSG00000021193",126.931891917852,135.372053169149,109.67403690681,133.011158421392,64.1438223905425,129.290662061465,"Pitrm1"
"ENSMUSG00000021194",0,0,0.843646437744693,0,0,0,"Chga"
"ENSMUSG00000021196",109.061517104097,93.4617452737459,130.81819306443,115.521143793116,190.89727585927,152.174984289062,"Pfkp"
"ENSMUSG00000021198",0.302867516055634,0,0,5.46164041633698,0,0.540696751159291,"Unc79"
"ENSMUSG00000021200",2.00103583115073,2.07057731006608,1.4452431994018,0.707640468819818,42.7677853285762,5.9594623730774,"Asb2"
"ENSMUSG00000021203",8.08214899647625,6.43370136576766,6.06182420971421,9.58075336615599,10.7058454517813,16.1221089364735,"Otub2"
"ENSMUSG00000021207",0,0,0,0,0,0,"Akr1c21"
"ENSMUSG00000021208",0,0,0,0.826156263486905,0,0,"Ifi27l2b"
"ENSMUSG00000021209",13.0248751203091,1.7303956726667,16.2918264594367,6.37939588828446,0.82935325199527,17.4395603351762,"Ppp4r4"
"ENSMUSG00000021210",0,0,0,0,0,0,"Akr1c6"
"ENSMUSG00000021211",0.778723263299703,0,0,0.826156263486905,0,0,"Akr1c12"
"ENSMUSG00000021213",1.28617089001777,0.288405301740961,9.88099199165884,9.58919480144677,1.67750173030102,16.2825961716476,"Akr1c13"
"ENSMUSG00000021214",1.55744652659941,1.61157206153748,5.06187862646816,11.5661876888167,3.28942678925859,0,"Akr1c18"
"ENSMUSG00000021215",82.5049597626329,73.4189979148562,75.1256020520494,75.5260488534094,114.38671459221,85.4772048615712,"Net1"
"ENSMUSG00000021216",0,0,0,0,0,0,"Tubal3"
"ENSMUSG00000021217",2.76915219487919,1.43269391121778,20.250135176987,37.1949330597669,26.3188203640377,28.4259987257235,"Tshz3"
"ENSMUSG00000021218",566.131812418884,648.657754768837,631.891181870775,569.221665542477,656.240644457089,848.035525349395,"Gdi2"
"ENSMUSG00000021219",0.906241834933543,0.186001621902865,0,5.75234453684047,3.80294351657222,3.21450362407017,"Rgs6"
"ENSMUSG00000021221",0,1.32545084540723,0,1.76200168435517,0,1.18882369805347,"Dpf3"
"ENSMUSG00000021222",31.1489305319881,31.4256551999809,35.4331503852771,24.7846879046071,23.0259875248101,29.1946656267824,"Dcaf4"
"ENSMUSG00000021223",19.6705774840961,16.4399178125031,11.4749057191621,10.4343683826973,3.19580916738177,1.60613166674412,"Papln"
"ENSMUSG00000021224",108.269308478993,58.7146006753152,69.9774891992719,77.4640087411068,33.8396878517911,135.145761572098,"Numb"
"ENSMUSG00000021226",30.3702072686884,20.1446507692186,24.4657466945961,13.2185002157905,19.7365607355515,11.1217773816314,"Acot2"
"ENSMUSG00000021228",0,0,0,0,0,0,"Acot3"
"ENSMUSG00000021234",6.3260118248598,3.27292828818284,3.42670696647273,1.59915633400015,2.12240222895639,0.89699842164794,"Fam161b"
"ENSMUSG00000021235",47.6608533104424,20.061197960865,35.3262066146815,8.94874419765275,19.4761751997362,25.6473545278257,"Coq6"
"ENSMUSG00000021236",93.300110471174,42.6541538606865,20.2157527139513,30.4225870476883,78.8224317223653,89.5893529856507,"Entpd5"
"ENSMUSG00000021238",52.9531819043798,33.8430132922872,51.4624327024262,38.0031881203976,75.6568161529476,75.071997326012,"Aldh6a1"
"ENSMUSG00000021239",0,0,0,0,0,0,"Vsx2"
"ENSMUSG00000021240",24.1404211622908,15.3099345846061,19.4038680681279,16.5231252697381,37.8284080764738,23.6337769359668,"Abcd4"
"ENSMUSG00000021241",23.3616978989911,31.4256551999809,23.6221002568514,22.3062191141464,29.6048411033273,26.4142212813746,"Isca2"
"ENSMUSG00000021242",329.399940375774,300.558189476741,368.673493294431,296.590098591799,1281.23173441622,1212.27373459782,"Npc2"
"ENSMUSG00000021243",36.5566118248661,40.6863868508561,34.5485054072539,34.5382947788965,34.8397709458991,41.5753503586729,"Fcf1"
"ENSMUSG00000021244",57.7130758485887,86.4671801409238,107.951316225126,86.2356330154872,82.7279132565035,62.4009196032978,"Ylpm1"
"ENSMUSG00000021245",16.3531856834873,10.4752132046118,16.8729318792292,14.8708282962247,24.6706914562012,33.3653262225297,"Mlh3"
"ENSMUSG00000021248",645.561585275454,653.49247095345,551.744770285029,593.180197183598,513.15057912434,550.527980390755,"Tmed10"
"ENSMUSG00000021250",600.9974026723,573.728325310379,2175.24958476023,1222.87805498283,2197.35422705158,2042.242354533,"Fos"
"ENSMUSG00000021252",39.015132669078,42.8006471343076,19.1286799772435,34.5204888661242,36.9650106120402,43.3489090390068,"Erg28"
"ENSMUSG00000021253",21.025528109092,21.756222830756,38.8077361362558,28.0893129585548,124.998217991826,50.0479982173413,"Tgfb3"
"ENSMUSG00000021254",38.1574399016854,45.1240177230495,42.1823218872346,33.0462505394762,49.3414018388789,33.3653321448942,"Gpatch2l"
"ENSMUSG00000021255",0,0,0,0,0,0,"Esrrb"
"ENSMUSG00000021256",49.0595655878813,70.9091707076493,80.1464115857458,111.531095570732,4.93414018388788,5.56088869081571,"Vash1"
"ENSMUSG00000021257",9.79494592948252,6.88774363190732,10.6225976108437,7.95691587286764,14.3549855517759,2.78650865243898,"Angel1"
"ENSMUSG00000021258",42.8297794814837,37.8719434461309,54.837018453405,52.047844599675,32.8942678925859,26.4142212813746,"Ccnk"
"ENSMUSG00000021259",0.778723263299703,0,0.843646437744693,0,0,1.39022217270393,"Cyp46a1"
"ENSMUSG00000021260",2.33616978989911,0,2.53093931323408,5.78309384440833,9.86828036777577,2.78044434540785,"Hhipl1"
"ENSMUSG00000021262",59.9872167380264,75.4154543222824,79.8124653415916,95.450094208879,34.6239039178825,26.3398031416615,"Evl"
"ENSMUSG00000021263",4.6099014744816,4.77010818402619,14.9827049245488,13.0418567817024,6.49093806090922,4.46086668367564,"Degs2"
"ENSMUSG00000021264",130.486164863544,105.634555142085,126.060807249834,125.227591699236,61.158070708569,113.907039039302,"Yy1"
"ENSMUSG00000021265",4.58611869628983,7.55343166175624,1.64693793586852,3.87218625309023,19.2645154507431,8.14183096783618,"Slc25a29"
"ENSMUSG00000021266",103.888817089079,141.556703815249,99.5600929305476,76.7555495056282,74.7271052769935,68.5476045148616,"Wars"
"ENSMUSG00000021268",3.63269293481553,6.66270544338117,66.0236548716555,55.2573711681018,1634.05911831385,2749.0198728195,"Meg3"
"ENSMUSG00000021270",756.527095500636,635.655010817826,589.83145332409,444.244137667053,436.005792479944,554.422006055558,"Hsp90aa1"
"ENSMUSG00000021271",7.00850936969733,4.83471618461245,6.74917150195754,6.60925010789524,23.0259875248101,23.6337769359667,"Zfp839"
"ENSMUSG00000021273",82.5446659097685,66.0744545230368,71.7099472082989,77.6586887677691,65.7885357851718,70.9013308079002,"Fdft1"
"ENSMUSG00000021275",28.0340276704273,33.8429556753014,25.3094196488689,18.1754976850157,21.3812400167713,12.5119908601581,"Tecpr2"
"ENSMUSG00000021276",59.9616912740771,75.7438868922618,29.5276253210642,41.3078131743452,32.8942678925859,31.9751099721903,"Cinp"
"ENSMUSG00000021277",43.140392451271,51.15614594366,81.4455976265531,108.20188170806,95.867083952393,58.8241789430997,"Traf3"
"ENSMUSG00000021278",0.778723263299703,0,3.37458575097877,0,0,0,"Amn"
"ENSMUSG00000021279",218.821236987217,236.095307015241,243.813820508216,286.676223429956,195.720893960886,137.631995097689,"Cdc42bpb"
"ENSMUSG00000021280",0,0,1.68729287548939,0.826156263486905,8.22356697314647,1.39022217270393,"Exoc3l4"
"ENSMUSG00000021281",25.6200185820505,34.209431737722,76.6627841236055,27.2945961484967,125.362499681154,167.518134079334,"Tnfaip2"
"ENSMUSG00000021282",353.422127474853,324.598083774245,319.072777163917,318.271026574683,321.147184160823,432.86080187374,"Eif5"
"ENSMUSG00000021285",42.682505955306,24.5598036532115,24.2961197809578,19.1874365899955,22.919030234042,17.5140300766278,"Ppp1r13b"
"ENSMUSG00000021286",80.2084961198694,63.6570964307306,39.6513825740006,28.9154692220417,80.5909563368354,52.8284425627492,"Zfyve21"
"ENSMUSG00000021287",23.2257961660641,35.0480338468128,10.8075420639812,14.717023718967,12.5565763541063,8.45711948294984,"Xrcc3"
"ENSMUSG00000021288",376.587255155076,353.105722672568,142.207132720199,195.44888065087,135.977344689612,220.87282292405,"Klc1"
"ENSMUSG00000021290",126.931891917852,119.256332553774,74.2408865215329,57.0047821805964,64.1438223905425,82.0231081895317,"2010107E04Rik"
"ENSMUSG00000021294",59.0705012339145,73.3480801959899,153.588575154387,75.2022988769578,49.904294648724,63.2736876331962,"Kif26a"
"ENSMUSG00000021298",0.778723263299703,2.41735809230623,44.7132612004687,27.2631566950679,0,0,"Gpr132"
"ENSMUSG00000021301",0,0,0,0,0,0,"Hecw1"
"ENSMUSG00000021302",43.6085027447834,44.3182316922808,31.2149181965536,47.0909070187536,37.8284080764738,43.0968873538217,"Ggps1"
"ENSMUSG00000021303",0.778723263299703,1.61157206153748,0.843646437744693,0,6.57885357851718,15.2924438997432,"Gng4"
"ENSMUSG00000021306",158.859545713139,109.586900184549,95.3320474651503,109.878783043758,47.6966884442496,37.535998663006,"Gpr137b"
"ENSMUSG00000021311",22.5829746356914,42.7066596307433,47.2442005137028,44.6124382282929,34.5389812872152,29.1946656267824,"Mtr"
"ENSMUSG00000021313",2.33616978989911,1.61157206153748,0.843646437744693,0,18.0918473409222,13.9022217270393,"Ryr2"
"ENSMUSG00000021314",8.90759863827617,15.5982843341587,22.2697821950873,23.6070189330093,15.3636480053862,1.22325875081384,"Amph"
"ENSMUSG00000021318",116.843231353602,62.0661851277034,68.8651735789011,82.6402025898669,123.390244599933,104.297712184685,"Gli3"
"ENSMUSG00000021319",2.33616978989911,1.61157206153748,3.37458575097877,0.826156263486905,23.0259875248101,12.5119995543353,"Sfrp4"
"ENSMUSG00000021322",0.778723263299703,0,7.59281793970223,10.7400314253298,1.64471339462929,2.78044434540785,"Aoah"
"ENSMUSG00000021326",51.9382023445987,60.4923792221558,67.2963126287331,77.647947631902,60.8405532231975,47.6747928935136,"Trim27"
"ENSMUSG00000021327",71.879235138043,71.9456692419641,65.0155087896616,102.219609839853,94.4396207810598,99.7983832715634,"Zkscan3"
"ENSMUSG00000021335",0,0,0,0,0,0,"Slc17a1"
"ENSMUSG00000021336",0,0,0,0,0,0,"Slc17a4"
"ENSMUSG00000021337",0,0,0,0,0,0,"Scgn"
"ENSMUSG00000021338",5.99547567078092,3.64071328510526,45.5429380238863,75.371577364955,82.132487360255,81.8237799370197,"Carmil1"
"ENSMUSG00000021339",31.1489305319881,29.0082971076747,32.902211072043,35.5247193299369,4.93414018388788,22.2435547632628,"Mrs2"
"ENSMUSG00000021340",19.8050307367438,15.1655893661185,11.3415358016125,15.5489722017034,35.3770674873893,26.1651904258608,"Gpld1"
"ENSMUSG00000021342",0,0,0,0,0,0,"Prl"
"ENSMUSG00000021345",0,0,0,0,0,0,"Prl8a6"
"ENSMUSG00000021346",0,0,0,0,0,0,"Prl8a8"
"ENSMUSG00000021347",0,0,0,0,0,0,"Prl7b1"
"ENSMUSG00000021348",0,0,0,0,1.64471339462929,0,"Prl7d1"
"ENSMUSG00000021356",14.0144330619788,17.7318313222214,54.826902836308,28.9101352721393,27.9673096364744,48.6597529865893,"Irf4"
"ENSMUSG00000021357",61.6482456561419,79.9402331982404,68.478774259996,85.2726788535682,67.5747687540329,110.058043281843,"Exoc2"
"ENSMUSG00000021359",60.9889005060846,44.9893730438603,60.2357396998874,52.3459517515532,3.33924091087909,1.41127529254132,"Tfap2a"
"ENSMUSG00000021360",73.4323629734043,60.9635851527887,80.7617191980438,80.5308918139229,35.764646372964,24.7717231595545,"Gcnt2"
"ENSMUSG00000021361",132.38295476095,127.314192861461,82.6773508989799,90.8771889835595,113.485224229421,98.7057742619788,"Tmem14c"
"ENSMUSG00000021362",0,0,0,0,0,0,"Gcm2"
"ENSMUSG00000021363",0,0,0,0,0,0,"Mak"
"ENSMUSG00000021364",3.8936163164615,4.02893015362898,8.43646437761838,5.78309384465401,0,0,"Elovl2"
"ENSMUSG00000021365",60.3669110018956,38.9551016129867,83.2360825310632,64.8756738611946,43.0515365760462,47.5869869117235,"Nedd9"
"ENSMUSG00000021366",84.8808356996676,74.938100861493,118.110501284257,135.489627211852,69.0779625744304,98.7057742619788,"Hivep1"
"ENSMUSG00000021367",7.00850936969733,4.83471618461245,7.59281793970223,3.30462505394762,6.57885357851718,9.73155520892749,"Edn1"
"ENSMUSG00000021368",23.0522657450232,22.2631688101703,15.2872150590875,15.8019685765053,8.27857574494469,16.7942591291878,"Tbc1d7"
"ENSMUSG00000021371",49.0595655878813,53.9876640615057,65.804422144086,52.8740008631619,62.4991089959132,52.8284425627492,"Mcur1"
"ENSMUSG00000021373",0,0,2.98136768071556,3.74047813408326,11.1698260268814,9.82583051211309,"Cap2"
"ENSMUSG00000021374",110.919679840513,118.155524526529,200.534083060637,209.057509255063,125.725046313507,60.7350754023235,"Nup153"
"ENSMUSG00000021375",92.6680683326647,122.479476676849,136.67072291464,152.838908745077,80.5909563368355,82.0231081895317,"Kif13a"
"ENSMUSG00000021376",20.930279493775,32.4865310805737,11.3376250410042,9.32108593971612,0.880984610379413,9.34150076575644,"Tpmt"
"ENSMUSG00000021377",235.394482899899,214.921368389798,264.724475370722,476.479616615256,73.7079451133597,150.701447144099,"Dek"
"ENSMUSG00000021379",17.1319117925935,28.202511076906,43.0259683249793,23.1323753776333,16.4471339462929,6.95111086351963,"Id4"
"ENSMUSG00000021381",0,0,0,0,0,1.39022217270393,"Barx1"
"ENSMUSG00000021384",1.51952213142006,1.59882934887838,7.09118116396824,1.63924767914182,3.20932747744446,0,"Susd3"
"ENSMUSG00000021385",17.1319117925935,11.2810044307624,9.28011081519162,14.8708127427643,11.5129937624051,9.73155520892749,"Ippk"
"ENSMUSG00000021388",11.756117629703,14.4793088452637,80.1300709507364,47.0102594438563,1604.88651772333,2025.19954953528,"Aspn"
"ENSMUSG00000021390",8.56595589629673,8.05786030768742,53.9933720156603,23.9585316411202,794.396569605949,1192.81062417997,"Ogn"
"ENSMUSG00000021391",23.3616978989911,20.9504367999873,12.6546965661704,15.6969690062512,0,1.39022217270393,"Cenpp"
"ENSMUSG00000021392",29.5914840053887,35.4545853538246,17.7165751926385,31.3939380125024,13.1577071570344,25.0239991086707,"Nol8"
"ENSMUSG00000021395",163.531885292938,182.913428984504,187.289509179322,206.539065871726,175.984333225335,123.729773370649,"Spin1"
"ENSMUSG00000021396",0,0,0,0,0,0,"Nxnl2"
"ENSMUSG00000021400",53.7319051676795,53.181878030737,59.8988970798732,48.7432195457274,83.8803831260941,52.8284425627492,"Wrnip1"
"ENSMUSG00000021403",0,0,0,0,1.6447133946293,2.78044434540785,"Serpinb9b"
"ENSMUSG00000021404",0,0,0,0,0,0,"Serpinb9c"
"ENSMUSG00000021408",67.9218081096846,67.2390340518428,89.8187740165555,83.7385476376821,105.351879733623,119.798735572791,"Ripk1"
"ENSMUSG00000021411",163.163976272418,176.494586886645,137.61982143159,191.070002986714,149.739656734424,235.712664783774,"Pxdc1"
"ENSMUSG00000021413",137.834017604047,141.818341415299,156.918237420513,186.71131554804,82.2356697314647,144.583105961208,"Prpf4b"
"ENSMUSG00000021414",0.778723263299703,0,0,0.826156263486905,0,1.39022217270393,"Fam217a"
"ENSMUSG00000021415",0,0.805786030768742,0,0,0,0,"4933417A18Rik"
"ENSMUSG00000021416",0,1.61157206153748,0,0,0,0,"Eci3"
"ENSMUSG00000021417",258.76227064708,230.525538868069,159.024346019709,119.295929998926,121.066593793318,79.7093365328554,"Eci2"
"ENSMUSG00000021418",3.76420520531382,8.35166173288474,10.8722854070509,10.3546103461151,17.0467996489463,2.41217538054019,"Rpp40"
"ENSMUSG00000021420",27.9228302232364,29.6958146812096,25.2089941743924,23.5967016012155,19.6582684540664,16.6164881802821,"Fars2"
"ENSMUSG00000021423",1.55744652659941,0.805786030768742,26.9966860078302,14.0446564792774,3.28942678925859,2.78044434540785,"Ly86"
"ENSMUSG00000021427",341.08078932527,417.397163938208,361.924321792473,460.995195025693,677.62191858727,842.474636658579,"Ssr1"
"ENSMUSG00000021428",29.5914840053887,29.8140831384435,32.0585646342983,38.0031881203976,31.2495544979566,27.8044434540785,"Riok1"
"ENSMUSG00000021431",25.3842113830752,24.883941197281,26.0531100684231,28.347806174622,19.7521814336767,33.3917567195417,"Snrnp48"
"ENSMUSG00000021432",29.0732496534179,23.5790572390758,25.5382092145448,30.8441373631413,41.4895708523062,41.2004896201513,"Slc35b3"
"ENSMUSG00000021439",0,0,0,0,0,0,"Ctsq"
"ENSMUSG00000021440",0,0,0,0,0,0,"Cts7"
"ENSMUSG00000021441",0,0,0,0,0,0,"Cts6"
"ENSMUSG00000021448",10.1234024228961,4.83471618461245,3.37458575097877,7.43540637138214,0,2.78044434540785,"Shc3"
"ENSMUSG00000021451",32.5824938524931,22.012573442152,70.5979285316088,75.6669084618273,9.43449990704913,0.94945701186357,"Sema4d"
"ENSMUSG00000021453",34.8527900725647,23.4534832878418,75.4219721177806,43.4393518706343,748.314183795291,667.72004447341,"Gadd45g"
"ENSMUSG00000021456",2.33616978989911,4.83471618461245,1.68729287548939,0.826156263486905,0,0,"Fbp2"
"ENSMUSG00000021457",4.37749346396439,8.71500897442367,47.8951472322273,32.8287038177663,14.5541939541567,10.9352726847789,"Syk"
"ENSMUSG00000021458",77.8526267269593,87.8910445138224,85.867555128335,83.6693091359495,49.2142086678727,33.8363965321543,"2010111I01Rik"
"ENSMUSG00000021460",30.3826008176755,40.2502725055808,41.9314423209866,38.01326671358,64.0185206969668,53.3427950664126,"Auh"
"ENSMUSG00000021461",45.6958847186163,46.7475497349,32.7223089754065,19.984053454871,58.1407895467998,31.2430169890143,"Fancc"
"ENSMUSG00000021464",1.71655994020303,35.3362830408401,36.9965841184813,9.46981222732387,72.129567531679,121.931033553978,"Ror2"
"ENSMUSG00000021466",83.9941172132332,39.6345143167445,29.4937936902939,41.2605273520001,12.9421892982651,68.3813763324472,"Ptch1"
"ENSMUSG00000021468",66.1914773804748,65.2686684922681,53.1497255779156,66.9186573424393,59.2096822066546,51.4382203900453,"Sptlc1"
"ENSMUSG00000021469",8.43406343415593,8.72717025180835,1.52287038440081,2.49001706019509,0,2.50949696440115,"Msx2"
"ENSMUSG00000021470",38.4439587122682,45.9550408891353,37.9234614554495,58.8739444332493,37.348897340911,54.3237949594764,"Ercc6l2"
"ENSMUSG00000021474",63.076584327276,64.4628824614994,53.1497255779156,50.3955320727012,69.0779625744304,86.1937747076434,"Sfxn1"
"ENSMUSG00000021476",47.5021190612819,44.3182316922808,34.5895039475324,33.8724068029631,74.0121027583183,66.7306642897885,"Habp4"
"ENSMUSG00000021477",226.608469620214,199.029149599879,268.279567202812,174.318971595737,1771.35632601575,1855.94660055974,"Ctsl"
"ENSMUSG00000021478",2.33616978989911,1.61157206153748,0.843646437744693,0.826156263486905,0,0,"Drd1"
"ENSMUSG00000021481",21.1659095565346,102.184788858413,37.7739312928583,24.1824707058678,93.9599036231443,25.5388793302845,"Zfp346"
"ENSMUSG00000021482",7.00850936969733,8.05786030768742,7.59281793970223,4.95693758092143,62.4991089959132,58.3893312535649,"Aaed1"
"ENSMUSG00000021483",9.34467915959644,5.64050221538119,5.06187862646816,3.30462505394762,27.960127708698,29.1946656267825,"Cdk20"
"ENSMUSG00000021484",274.110588681496,317.479696122884,239.595588319493,269.326941896731,230.259875248101,223.825769805332,"Lman2"
"ENSMUSG00000021485",78.8355156012136,86.4655425530792,58.8854173018555,69.438849237527,0,3.52820736483895,"Mxd3"
"ENSMUSG00000021486",327.063770585875,358.57478369209,259.843102825365,258.586910471401,233.54930203736,244.679102395891,"Prelid1"
"ENSMUSG00000021488",213.370174144119,224.00851655371,232.00277037979,264.37000431581,208.87860111792,161.265772033655,"Nsd1"
"ENSMUSG00000021490",0,0,0,0,0,0,"Slc34a1"
"ENSMUSG00000021492",0,0,0,0,0,0,"F12"
"ENSMUSG00000021493",103.963691482455,118.395253784538,106.882212129491,66.045311387298,71.8590095105938,47.1662338952426,"Pdlim7"
"ENSMUSG00000021494",77.0936030666706,74.1323148307243,75.9281793970223,62.7878760250048,129.932358175714,72.2915529806042,"Ddx41"
"ENSMUSG00000021495",89.5531752794659,87.8306773537929,123.172379910725,99.9649078819155,103.616943861646,72.2915529806042,"Fam193b"
"ENSMUSG00000021496",19.4680695828663,20.1445992608102,8.43647533770877,5.78311990365643,14.8023895689602,31.9750927420875,"Pcbd2"
"ENSMUSG00000021497",70.863816960273,103.946397969168,71.7099472082989,61.9617197615179,82.2356697314647,107.047107298202,"Txndc15"
"ENSMUSG00000021499",0,0,0.843646437744693,0,0,0,"Catsper3"
"ENSMUSG00000021500",179.12201784549,165.957879410684,157.007188747172,199.921547001109,152.926975801153,172.352627658831,"Ddx46"
"ENSMUSG00000021501",41.3366598987859,36.0949671489271,33.430090728759,45.7350179852861,53.9416888994863,74.7563372402662,"Caml"
"ENSMUSG00000021504",34.2845669527834,22.2619237148196,39.2789870321736,34.6272898975977,60.9738010830159,36.0189908628985,"B4galt7"
"ENSMUSG00000021506",0,0,0,0,0,0,"Pitx1"
"ENSMUSG00000021508",77.8723263299703,68.4918126153431,59.0552506421285,54.5263133901357,21.3812741301808,18.072888245151,"Cxcl14"
"ENSMUSG00000021509",1.55744652659941,1.61157206153748,0.843646437744693,0,1.64471339462929,0,"Slc25a48"
"ENSMUSG00000021510",14.0170187393947,12.0867904615311,11.8110501284257,13.2185002157905,31.2495544979566,33.3653321448942,"Zfp729a"
"ENSMUSG00000021514",13.0761057564716,7.60170671529536,12.5454860987856,5.1848345162297,16.4491612295264,12.5106184294228,"Zfp369"
"ENSMUSG00000021518",121.480829074754,138.595197292224,102.924865404853,123.097283259549,164.471339462929,164.046216379063,"Ptdss1"
"ENSMUSG00000021519",30.6726270758766,24.4769123212069,28.4349469418052,64.9703325998242,29.0784636638648,66.0497639827835,"Mterf3"
"ENSMUSG00000021520",107.189850135179,115.239476965888,77.6637561105646,89.1817071164901,93.9619851273874,94.5386022891394,"Uqcrb"
"ENSMUSG00000021532",11.6808489494955,12.8925764922999,21.0911609436173,10.7400314253298,21.3812741301808,16.6826660724471,"Fastkd3"
"ENSMUSG00000021534",0,0,0,0,1.6447133946293,0,"1700001L19Rik"
"ENSMUSG00000021536",27.2553142154896,20.9504367999873,10.967403690681,14.0446564792774,70.7226759690597,82.0231081895317,"Adcy2"
"ENSMUSG00000021537",93.4467915959644,124.896834769155,71.7099472082989,95.0079703009941,103.616943861646,98.7057742619788,"Cetn3"
"ENSMUSG00000021538",0,0,0,0,0,0,"Il9"
"ENSMUSG00000021539",0,0,0,0,0,0,"Lect2"
"ENSMUSG00000021540",254.164035897788,229.833461542555,215.974274255942,275.725143420087,209.110127524491,353.507972688544,"Smad5"
"ENSMUSG00000021541",0,0,0,0,0,0,"Trpc7"
"ENSMUSG00000021545",0,0,0,0,0,0,"1700067P10Rik"
"ENSMUSG00000021546",1126.05326905757,1162.2352193046,858.618680328082,995.149982432953,614.151468705754,758.725518883596,"Hnrnpk"
"ENSMUSG00000021548",22.369240399873,42.4264057833031,30.202622279005,57.0298328595286,35.7887596407234,44.1909588781474,"Ccnh"
"ENSMUSG00000021549",106.271168660492,60.8250781725725,103.491625388702,140.473814521563,118.258122000446,69.7064823260073,"Rasa1"
"ENSMUSG00000021550",39.7148864282849,46.735589784587,25.3093931323408,23.1323753776333,37.8284080764738,55.6088869081571,"2210016F16Rik"
"ENSMUSG00000021552",44.3872260080831,51.5703059691995,26.1530395700855,40.4816569108583,26.3154143140687,9.73155520892749,"Gkap1"
"ENSMUSG00000021553",0,0,0.843646437744692,0,0,0,"Slc28a3"
"ENSMUSG00000021555",53.6782807557802,44.4147573631707,79.7377236245326,69.3984794310707,47.9701880236247,34.9578504301246,"Naa35"
"ENSMUSG00000021556",54.5106284309792,64.4628824614993,75.9281793970223,53.7001571266488,39.4731214711031,50.0479982173413,"Golm1"
"ENSMUSG00000021557",41.0319537137183,63.7313224242753,54.288475833105,113.144667316726,225.612878573574,42.959147857503,"Agtpbp1"
"ENSMUSG00000021559",4.86315750837736,10.0643311182819,64.1013623388387,43.8547165947231,647.091878802126,872.54017247773,"Dapk1"
"ENSMUSG00000021565",0,0,0,0,0,1.39022217270393,"Slc6a19"
"ENSMUSG00000021566",0,0,0,0,0,0,"Slc6a19os"
"ENSMUSG00000021567",666.687764579531,687.109270153707,678.993875245373,677.020884571015,109.899846497127,65.678159122652,"Nkd2"
"ENSMUSG00000021569",42.8297794814837,51.5703059691995,22.7784538191067,48.7432195457274,4.93414018388788,2.78044434540785,"Trip13"
"ENSMUSG00000021572",19.4680815824926,5.64050221538119,12.6546965661704,17.349281533225,0,1.39022217270393,"Cep72"
"ENSMUSG00000021573",68.908154143053,40.2028189520079,6.53852693681516,63.5005011825677,24.72296500972,4.71391457842054,"Tppp"
"ENSMUSG00000021575",4.99626972380965,0,12.0341073965096,60.7054161785906,28.1828247651067,51.0761752618761,"Ahrr"
"ENSMUSG00000021576",99.676577702362,85.4133192614866,86.0519366499586,61.135563498031,118.419364413309,130.680884234169,"Pdcd6"
"ENSMUSG00000021577",327.65850894747,528.78499892001,148.736532620297,321.634036325994,223.330026755914,162.029883108232,"Sdha"
"ENSMUSG00000021578",93.0819111310976,96.4360324632597,84.0353221822727,78.7862966831926,98.9148362649837,217.39639817678,"Ccdc127"
"ENSMUSG00000021579",0,0,0,0,0,0,"Lrrc14b"
"ENSMUSG00000021583",63.0765843272759,45.9298037538183,83.5209973367245,76.0063762407952,88.8145233099819,97.3155520892748,"Erap1"
"ENSMUSG00000021585",147.178696763644,153.099345846061,161.136469609236,190.842096865475,248.351722589024,312.799988858383,"Cast"
"ENSMUSG00000021587",0,0,0,0,0,1.39022217270393,"Pcsk1"
"ENSMUSG00000021589",85.0805219021104,132.371868993683,90.8391779425601,156.595854980642,146.133122929924,251.402052117996,"Rhobtb3"
"ENSMUSG00000021590",0.778723263299703,0,0.843646437744693,1.65231252697381,0,0,"Spata9"
"ENSMUSG00000021591",19.4680815824926,16.9215066461436,20.2475145058726,17.349281533225,19.7365607355515,16.6826660724471,"Glrx"
"ENSMUSG00000021592",39.3427301218715,33.9249981760505,29.6615917186917,33.2367262786746,45.1791060229903,41.6218878052196,"Arsk"
"ENSMUSG00000021594",28.0849964009934,25.178321357244,21.418590360392,20.9745478551443,18.0581504569814,5.43001790886583,"Srd5a1"
"ENSMUSG00000021595",104.52642665812,148.534437459071,96.0634945458927,112.817223231625,74.3403937034521,93.3954445962386,"Nsun2"
"ENSMUSG00000021596",0,0,12.5680236095858,6.35490290328686,6.18322734628395,2.45255969618166,"Mctp1"
"ENSMUSG00000021597",15.1344732879499,35.3911207210669,12.0541927979964,45.47410020046,3.78902203986677,35.311474444185,"Slf1"
"ENSMUSG00000021598",45.1659492713828,45.1240177230495,28.6839788833195,29.7416254855286,44.407261654991,41.7066651811178,"Med10"
"ENSMUSG00000021600",0,0,0,0,0,0,"8030423J24Rik"
"ENSMUSG00000021604",3.11489305319881,2.41735809230623,5.06187862646815,1.65231252697381,1.64471339462929,1.39022217270393,"Irx4"
"ENSMUSG00000021606",64.2163900924914,85.3384322950779,51.7436977079715,47.4537618033421,72.0477244023939,29.7757922834211,"Ndufs6"
"ENSMUSG00000021607",38.1574399016855,45.1240177230496,33.7458575097877,33.0462505394762,44.407261654991,41.7066651811178,"Mrpl36"
"ENSMUSG00000021608",101.633367053832,68.9698855507657,95.1016180957602,141.71162127475,39.1045250841988,14.1961257926439,"Lpcat1"
"ENSMUSG00000021609",0,0,0,0.826156263486905,0,0,"Slc6a3"
